Id,Time,Flow_rate,Pressure,Proximity
2,0.632888079,10,1010.252086,0
2,0.67716074,10,1010.252184,0
2,0.72159338,10,1010.243591,0
2,0.765980005,10,1010.257339,0
2,0.810188055,10,1010.255653,0
2,0.854407072,10,1010.24531,0
2,0.898596525,10,1010.229908,0
2,0.942926407,10,1010.247124,0
2,0.987166405,10,1010.269528,0
2,1.031552315,10,1010.241969,0
2,1.075711012,10,1010.233409,0
2,1.119925976,10,1010.255844,0
2,1.164163351,10,1010.259281,0
2,1.208249331,10,1010.254125,0
2,1.252940416,10,1010.242096,0
2,1.294636965,10,1010.266218,0
2,1.339000463,10,1010.249033,0
2,1.383206606,10,1010.269718,0
2,1.427513123,10,1010.243877,0
2,1.471703053,10,1010.257656,0
2,1.516312599,10,1010.273155,0
2,1.560304403,10,1010.271436,0
2,1.60238266,10,1010.295496,0
2,1.643928528,10,1010.264593,0
2,1.68819046,10,1010.273155,0
2,1.732626677,10,1010.254313,0
2,1.776946783,10,1010.25775,0
2,1.821203709,10,1010.271498,0
2,1.865535736,10,1010.25775,0
2,1.90983057,10,1010.26978,0
2,1.954898119,10,1010.271498,0
2,1.999095201,10,1010.274936,0
2,2.043516636,10,1010.25775,0
2,2.087564707,10,1010.280122,0
2,2.131785154,10,1010.247438,0
2,2.175836802,10,1010.262905,0
2,2.220288754,10,1010.244032,0
2,2.264663935,10,1010.252625,0
2,2.308936357,10,1010.28534,0
2,2.353177786,10,1010.262905,0
2,2.397362709,10,1010.287059,0
2,2.441679716,10,1010.281841,0
2,2.48588872,10,1010.23194,0
2,2.529974222,10,1010.269872,0
2,2.574139118,10,1010.280215,0
2,2.618358374,10,1010.27331,0
2,2.662909031,10,1010.271591,0
2,2.7048769,10,1010.268154,0
2,2.74904108,10,1010.23372,0
2,2.793182135,10,1010.256154,0
2,2.837424994,10,1010.268577,0
2,2.881737709,10,1010.26131,0
2,2.925929546,10,1010.268184,0
2,2.970255852,10,1010.245781,0
2,3.014685631,10,1010.264716,0
2,3.058982372,10,1010.27331,0
2,3.103391886,10,1010.252717,0
2,3.147731781,10,1010.275028,0
2,3.191990376,10,1010.25953,0
2,3.236320019,10,1010.28534,0
2,3.278578281,10,1010.24575,0
2,3.322912455,10,1010.275059,0
2,3.367213249,10,1010.288808,0
2,3.411538601,10,1010.27334,0
2,3.455778837,10,1010.275059,0
2,3.499979496,10,1010.281933,0
2,3.544146061,10,1010.263391,0
2,3.588327408,10,1010.266435,0
2,3.632531881,10,1010.261218,0
2,3.676885843,10,1010.282296,0
2,3.721184254,10,1010.287089,0
2,3.765558958,10,1010.261279,0
2,3.809995413,10,1010.266435,0
2,3.854317665,10,1010.242405,0
2,3.898323536,10,1010.292245,0
2,3.94256115,10,1010.276778,0
2,3.986768007,10,1010.28917,0
2,4.031155825,10,1010.283621,0
2,4.075792074,10,1010.249249,0
2,4.119809628,10,1010.26131,0
2,4.164191961,10,1010.26131,0
2,4.208648205,10,1010.242405,0
2,4.250410318,10,1010.256154,0
2,4.292911291,10,1010.254797,0
2,4.337153673,10,1010.294357,0
2,4.378798962,10,1010.246204,0
2,4.423176527,10,1010.256546,0
2,4.467514992,10,1010.271984,0
2,4.511626244,10,1010.278889,0
2,4.555931568,10,1010.266828,0
2,4.600231171,10,1010.294357,0
2,4.644761562,10,1010.254797,0
2,4.688907862,10,1010.257872,0
2,4.733453035,10,1010.263451,0
2,4.777858257,10,1010.249672,0
2,4.82223177,10,1010.285764,0
2,4.866477013,10,1010.241048,0
2,4.910719395,10,1010.278889,0
2,4.95517993,10,1010.285733,0
2,4.99937129,10,1010.269903,0
2,5.043517351,10,1010.282296,0
2,5.086221457,10,1010.284075,0
2,5.128880262,10,1010.261702,0
2,5.172941446,10,1010.237249,0
2,5.217146397,10,1010.26517,0
2,5.261611938,10,1010.273794,0
2,5.30585289,10,1010.261702,0
2,5.350256443,10,1010.249672,0
2,5.394630909,10,1010.294418,0
2,5.439058304,10,1010.275482,0
2,5.483481407,10,1010.27717,0
2,5.527643919,10,1010.285764,0
2,5.572208881,10,1010.287482,0
2,5.61640358,10,1010.232485,0
2,5.660725355,10,1010.244516,0
2,5.705073118,10,1010.29095,0
2,5.749602556,10,1010.25139,0
2,5.793869734,10,1010.278919,0
2,5.83805871,10,1010.266828,0
2,5.882210016,10,1010.266828,0
2,5.926404953,10,1010.258265,0
2,5.970763445,10,1010.268577,0
2,6.015109301,10,1010.268577,0
2,6.059537411,10,1010.282296,0
2,6.103762627,10,1010.268577,0
2,6.148154736,10,1010.296076,0
2,6.192373753,10,1010.273733,0
2,6.236389875,10,1010.25142,0
2,6.280724764,10,1010.229048,0
2,6.324949026,10,1010.23936,0
2,6.369168758,10,1010.273733,0
2,6.413492441,10,1010.277201,0
2,6.457904816,10,1010.273794,0
2,6.502149343,10,1010.254828,0
2,6.546456099,10,1010.270356,0
2,6.590670586,10,1010.23936,0
2,6.63486743,10,1010.258265,0
2,6.679211855,10,1010.261702,0
2,6.723489046,10,1010.258265,0
2,6.767816067,10,1010.256516,0
2,6.812000036,10,1010.254858,0
2,6.856468201,10,1010.244576,0
2,6.900748253,10,1010.268607,0
2,6.944871426,10,1010.240686,0
2,6.989102602,10,1010.256546,0
2,7.033415794,10,1010.241078,0
2,7.077680588,10,1010.249641,0
2,7.121964216,10,1010.259984,0
2,7.166367292,10,1010.278919,0
2,7.210586309,10,1010.247561,0
2,7.254751682,10,1010.246204,0
2,7.298985481,10,1010.254828,0
2,7.343309641,10,1010.241078,0
2,7.387653351,10,1010.275452,0
2,7.431988955,10,1010.253079,0
2,7.476346731,10,1010.249732,0
2,7.5206213,10,1010.260014,0
2,7.565114975,10,1010.235922,0
2,7.609217644,10,1010.246234,0
2,7.653681278,10,1010.260014,0
2,7.698082924,10,1010.242827,0
2,7.742381573,10,1010.260014,0
2,7.786628008,10,1010.230766,0
2,7.8308568,10,1010.254797,0
2,7.875118017,10,1010.235922,0
2,7.919397116,10,1010.254858,0
2,7.963406801,10,1010.284014,0
2,8.007689714,10,1010.249641,0
2,8.0518713,10,1010.266889,0
2,8.096303463,10,1010.256546,0
2,8.140406132,10,1010.260014,0
2,8.184695005,10,1010.242797,0
2,8.228897572,10,1010.285794,0
2,8.273080826,10,1010.271984,0
2,8.317158461,10,1010.261702,0
2,8.36130619,10,1010.268577,0
2,8.405748844,10,1010.270296,0
2,8.449967861,10,1010.275452,0
2,8.494162083,10,1010.297825,0
2,8.538556814,10,1010.261733,0
2,8.582899809,10,1010.272014,0
2,8.627056122,10,1010.261702,0
2,8.671314716,10,1010.266858,0
2,8.715773582,10,1010.258265,0
2,8.759717703,10,1010.278889,0
2,8.803912878,10,1010.254828,0
2,8.848178625,10,1010.284106,0
2,8.89248991,10,1010.25139,0
2,8.936995029,10,1010.294418,0
2,8.981141329,10,1010.292669,0
2,9.025521994,10,1010.270296,0
2,9.069730759,10,1010.282357,0
2,9.113960028,10,1010.259591,0
2,9.158143759,10,1010.256546,0
2,9.202511549,10,1010.26517,0
2,9.246992588,10,1010.270296,0
2,9.29139185,10,1010.275452,0
2,9.335549593,10,1010.285794,0
2,9.379829645,10,1010.290981,0
2,9.424184561,10,1010.275482,0
2,9.468583584,10,1010.25139,0
2,9.512940407,10,1010.302981,0
2,9.557225704,10,1010.294357,0
2,9.60168004,10,1010.272014,0
2,9.645879745,10,1010.261702,0
2,9.689923525,10,1010.270296,0
2,9.734321356,10,1010.277201,0
2,9.778799534,10,1010.287482,0
2,9.822990417,10,1010.289262,0
2,9.867325068,10,1010.246264,0
2,9.911607265,10,1010.270326,0
2,9.955892086,10,1010.280608,0
2,10.00015783,10,1010.261702,0
3,0.041676998,20,1010.233432,0
3,0.08340764,20,1010.204519,0
3,0.125155687,20,1010.217305,0
3,0.166799068,20,1010.191847,0
3,0.208628178,20,1010.181838,0
3,0.250380039,20,1010.200917,0
3,0.292216063,20,1010.170175,0
3,0.33396101,20,1010.189249,0
3,0.375762701,20,1010.213476,0
3,0.417390823,20,1010.191211,0
3,0.459159851,20,1010.230865,0
3,0.500900745,20,1010.169046,0
3,0.542685509,20,1010.153683,0
3,0.584486246,20,1010.162341,0
3,0.626236439,20,1010.181274,0
3,0.667906761,20,1010.193401,0
3,0.709651232,20,1010.232955,0
3,0.751428843,20,1010.1745,0
3,0.793197393,20,1010.198622,0
3,0.835058212,20,1010.20903,0
3,0.876834631,20,1010.226311,0
3,0.918494701,20,1010.203907,0
3,0.961267471,20,1010.24009,0
3,1.005498886,20,1010.214282,0
3,1.049529076,20,1010.21947,0
3,1.09353447,20,1010.221156,0
3,1.137741089,20,1010.217719,0
3,1.182065248,20,1010.217751,0
3,1.225938797,20,1010.25387,0
3,1.270040035,20,1010.236653,0
3,1.314059019,20,1010.200599,0
3,1.358122587,20,1010.226375,0
3,1.402148724,20,1010.233249,0
3,1.446169376,20,1010.209159,0
3,1.490250826,20,1010.236782,0
3,1.534022093,20,1010.200599,0
3,1.578102827,20,1010.229876,0
3,1.622080326,20,1010.212755,0
3,1.666163206,20,1010.212724,0
3,1.710138559,20,1010.209287,0
3,1.754131079,20,1010.22819,0
3,1.79822278,20,1010.219598,0
3,1.842183352,20,1010.202413,0
3,1.886114836,20,1010.205882,0
3,1.930028915,20,1010.207568,0
3,1.974207878,20,1010.214474,0
3,2.018358946,20,1010.212787,0
3,2.062443256,20,1010.214506,0
3,2.106544971,20,1010.214474,0
3,2.150547504,20,1010.221379,0
3,2.194491386,20,1010.214442,0
3,2.23853302,20,1010.193853,0
3,2.282535553,20,1010.18526,0
3,2.326545238,20,1010.223098,0
3,2.370780468,20,1010.200758,0
3,2.414799929,20,1010.20935,0
3,2.458829165,20,1010.199071,0
3,2.502904654,20,1010.214537,0
3,2.546948671,20,1010.228253,0
3,2.591137886,20,1010.221348,0
3,2.635177851,20,1010.238596,0
3,2.67931056,20,1010.233472,0
3,2.723343611,20,1010.217974,0
3,2.767392397,20,1010.204226,0
3,2.811480761,20,1010.212819,0
3,2.855681658,20,1010.233503,0
3,2.899633408,20,1010.20935,0
3,2.943714857,20,1010.211131,0
3,2.987768888,20,1010.18351,0
3,3.031878471,20,1010.195634,0
3,3.075976849,20,1010.192197,0
3,3.119974136,20,1010.219724,0
3,3.164022207,20,1010.200789,0
3,3.207847834,20,1010.211131,0
3,3.251838446,20,1010.205976,0
3,3.295871496,20,1010.197352,0
3,3.339903116,20,1010.214568,0
3,3.384173393,20,1010.212819,0
3,3.428260088,20,1010.197352,0
3,3.472373247,20,1010.214568,0
3,3.516561747,20,1010.221411,0
3,3.560515404,20,1010.219755,0
3,3.604594707,20,1010.230066,0
3,3.648599386,20,1010.219755,0
3,3.692852736,20,1010.231785,0
3,3.736955166,20,1010.231816,0
3,3.78112936,20,1010.204257,0
3,3.825139999,20,1010.216318,0
3,3.869130135,20,1010.212881,0
3,3.913181543,20,1010.2111,0
3,3.957141876,20,1010.223192,0
3,4.001086473,20,1010.195696,0
3,4.045084476,20,1010.207694,0
3,4.08912921,20,1010.180199,0
3,4.133145809,20,1010.214662,0
3,4.177243471,20,1010.209413,0
3,4.221094847,20,1010.209444,0
3,4.265183687,20,1010.200883,0
3,4.309264421,20,1010.207726,0
3,4.353333712,20,1010.173325,0
3,4.397407293,20,1010.176793,0
3,4.441421509,20,1010.15439,0
3,4.485663891,20,1010.18023,0
3,4.529548407,20,1010.200789,0
3,4.573583841,20,1010.20257,0
3,4.617773056,20,1010.219755,0
3,4.66203475,20,1010.185354,0
3,4.706366062,20,1010.197415,0
3,4.750307083,20,1010.206007,0
3,4.794384003,20,1010.176762,0
3,4.838427067,20,1010.197415,0
3,4.882449865,20,1010.192228,0
3,4.926556349,20,1010.190541,0
3,4.970844269,20,1010.202508,0
3,5.014925241,20,1010.188822,0
3,5.058940649,20,1010.185385,0
3,5.103355885,20,1010.164701,0
3,5.147463799,20,1010.197383,0
3,5.191575289,20,1010.181948,0
3,5.235516548,20,1010.193978,0
3,5.279577971,20,1010.181917,0
3,5.323613405,20,1010.199102,0
3,5.367727518,20,1010.207726,0
3,5.411953688,20,1010.233566,0
3,5.455964088,20,1010.166482,0
3,5.500082254,20,1010.206007,0
3,5.543954134,20,1010.199102,0
3,5.588085651,20,1010.176762,0
3,5.632107258,20,1010.162983,0
3,5.676171064,20,1010.178511,0
3,5.720277548,20,1010.1682,0
3,5.764213085,20,1010.193978,0
3,5.808395624,20,1010.185385,0
3,5.852476358,20,1010.192259,0
3,5.896502733,20,1010.175043,0
3,5.940481663,20,1010.199164,0
3,5.984808445,20,1010.187104,0
3,6.02891016,20,1010.173386,0
3,6.072966337,20,1010.173356,0
3,6.117069721,20,1010.175074,0
3,6.161066771,20,1010.192321,0
3,6.205161333,20,1010.166482,0
3,6.249031305,20,1010.183698,0
3,6.293260098,20,1010.190572,0
3,6.337347984,20,1010.187104,0
3,6.381398201,20,1010.19229,0
3,6.425617695,20,1010.176793,0
3,6.469676733,20,1010.175105,0
3,6.513735533,20,1010.169919,0
3,6.557583094,20,1010.171637,0
3,6.601643562,20,1010.159608,0
3,6.645764589,20,1010.145829,0
3,6.689879656,20,1010.166451,0
3,6.733985901,20,1010.169919,0
3,6.778193951,20,1010.164732,0
3,6.822310209,20,1010.185416,0
3,6.866437912,20,1010.176762,0
3,6.91042614,20,1010.20257,0
3,6.95441699,20,1010.173356,0
3,6.998518229,20,1010.16998,0
3,7.042476892,20,1010.1682,0
3,7.086639404,20,1010.181948,0
3,7.130747557,20,1010.195727,0
3,7.174769402,20,1010.173417,0
3,7.218906164,20,1010.166482,0
3,7.262962103,20,1010.178511,0
3,7.307119131,20,1010.183667,0
3,7.351094246,20,1010.169919,0
3,7.395154238,20,1010.18023,0
3,7.439141273,20,1010.192321,0
3,7.483215332,20,1010.1682,0
3,7.527374983,20,1010.157889,0
3,7.57130456,20,1010.183667,0
3,7.615377426,20,1010.178542,0
3,7.65940547,20,1010.161326,0
3,7.703595638,20,1010.212912,0
3,7.747689247,20,1010.171575,0
3,7.791696787,20,1010.185354,0
3,7.835816383,20,1010.224942,0
3,7.879963636,20,1010.200852,0
3,7.923933029,20,1010.214662,0
3,7.968022346,20,1010.212881,0
3,8.012069941,20,1010.219755,0
3,8.056096077,20,1010.219817,0
3,8.100168467,20,1010.193978,0
3,8.144160271,20,1010.218068,0
3,8.188345194,20,1010.194039,0
3,8.23231411,20,1010.188822,0
3,8.276373863,20,1010.221567,0
3,8.32054019,20,1010.180291,0
3,8.364584684,20,1010.195696,0
3,8.408744335,20,1010.221567,0
3,8.452761173,20,1010.180199,0
3,8.496939659,20,1010.202601,0
3,8.541102409,20,1010.206038,0
3,8.585086346,20,1010.187135,0
3,8.629130125,20,1010.197446,0
3,8.673290253,20,1010.206038,0
3,8.717342138,20,1010.187104,0
3,8.761276484,20,1010.20257,0
3,8.805360794,20,1010.193978,0
3,8.849466562,20,1010.195758,0
3,8.893463612,20,1010.171699,0
3,8.937590361,20,1010.173356,0
3,8.981678724,20,1010.178511,0
3,9.025854349,20,1010.181948,0
3,9.069865704,20,1010.200852,0
3,9.114040375,20,1010.202632,0
3,9.158074379,20,1010.216349,0
3,9.202121973,20,1010.209475,0
3,9.245983601,20,1010.194009,0
3,9.290075064,20,1010.187104,0
3,9.334177256,20,1010.204289,0
3,9.378463507,20,1010.181948,0
3,9.422495365,20,1010.185385,0
3,9.466618299,20,1010.211131,0
3,9.510888577,20,1010.197415,0
3,9.554948092,20,1010.20432,0
3,9.598901987,20,1010.207726,0
3,9.642976999,20,1010.202539,0
3,9.687127829,20,1010.195634,0
3,9.731185198,20,1010.221474,0
3,9.775228262,20,1010.209506,0
3,9.819314003,20,1010.221505,0
3,9.863449335,20,1010.204351,0
3,9.907433987,20,1010.212881,0
3,9.951731205,20,1010.20432,0
3,9.995846748,20,1010.212881,0
3,10.03987837,20,1010.206007,0
4,0.041671753,30,1010.117804,0
4,0.083539724,30,1010.128515,0
4,0.125285864,30,1010.146088,0
4,0.16688633,30,1010.120893,0
4,0.208619118,30,1010.124671,0
4,0.250405788,30,1010.111154,0
4,0.292183399,30,1010.154354,0
4,0.33393836,30,1010.14591,0
4,0.375714302,30,1010.140828,0
4,0.41732192,30,1010.15815,0
4,0.459316015,30,1010.17547,0
4,0.501198292,30,1010.124001,0
4,0.542876482,30,1010.148122,0
4,0.584648848,30,1010.129258,0
4,0.626411676,30,1010.120736,0
4,0.66812396,30,1010.172381,0
4,0.709947586,30,1010.088161,0
4,0.751662016,30,1010.107127,0
4,0.793415785,30,1010.112281,0
4,0.835119247,30,1010.115817,0
4,0.876899004,30,1010.107227,0
4,0.918564558,30,1010.138253,0
4,0.960523129,30,1010.0952,0
4,1.004671335,30,1010.112513,0
4,1.048641682,30,1010.109011,0
4,1.092626095,30,1010.138286,0
4,1.136578798,30,1010.097017,0
4,1.180750608,30,1010.072929,0
4,1.224591732,30,1010.110762,0
4,1.268569708,30,1010.109109,0
4,1.312520266,30,1010.131479,0
4,1.356609583,30,1010.105673,0
4,1.400965929,30,1010.109142,0
4,1.444915533,30,1010.115982,0
4,1.489098549,30,1010.109142,0
4,1.533035755,30,1010.114297,0
4,1.577245951,30,1010.114297,0
4,1.621170282,30,1010.13323,0
4,1.66518116,30,1010.116015,0
4,1.709289789,30,1010.097147,0
4,1.753299952,30,1010.097114,0
4,1.797588348,30,1010.117733,0
4,1.841662884,30,1010.11086,0
4,1.885730505,30,1010.116015,0
4,1.929807425,30,1010.126357,0
4,1.974062443,30,1010.119484,0
4,2.018180609,30,1010.109174,0
4,2.06227994,30,1010.119484,0
4,2.106235027,30,1010.133295,0
4,2.150183678,30,1010.107489,0
4,2.194443226,30,1010.11608,0
4,2.238309622,30,1010.138417,0
4,2.282707691,30,1010.128108,0
4,2.326658249,30,1010.110925,0
4,2.370975256,30,1010.114329,0
4,2.414925098,30,1010.122953,0
4,2.458928585,30,1010.109207,0
4,2.502899408,30,1010.105738,0
4,2.54667592,30,1010.093742,0
4,2.590754747,30,1010.079996,0
4,2.634694815,30,1010.114362,0
4,2.678769112,30,1010.109207,0
4,2.722716093,30,1010.119516,0
4,2.766776562,30,1010.104052,0
4,2.810986519,30,1010.121299,0
4,2.855046272,30,1010.128204,0
4,2.899074554,30,1010.121267,0
4,2.943041325,30,1010.122985,0
4,2.987311602,30,1010.112676,0
4,3.031278133,30,1010.150575,0
4,3.075341463,30,1010.102334,0
4,3.119276762,30,1010.141919,0
4,3.163217068,30,1010.104052,0
4,3.207268,30,1010.131609,0
4,3.251253366,30,1010.172913,0
4,3.295313597,30,1010.141886,0
4,3.339264154,30,1010.112643,0
4,3.383368969,30,1010.143701,0
4,3.427487135,30,1010.136731,0
4,3.4716959,30,1010.128269,0
4,3.51619935,30,1010.114426,0
4,3.560121059,30,1010.135078,0
4,3.60257864,30,1010.105835,0
4,3.644578457,30,1010.107585,0
4,3.686497211,30,1010.083561,0
4,3.72800684,30,1010.092152,0
4,3.772682667,30,1010.130019,0
4,3.818007469,30,1010.105899,0
